rental_id;rental_date;inventory_id;customer_id;staff_id;film_id;store_id;category_id;categoria;qtd; valor_aluguel ;rental_duration
312;2005-05-26 22:52:19.000;3642;17;1;795;1;8;Family;1; 0,99 ;7
313;2005-05-26 22:56:19.000;214;17;2;48;2;3;Children;1; 4,99 ;3
314;2005-05-26 23:09:41.000;3816;17;2;835;2;10;Games;1; 2,99 ;6
315;2005-05-26 23:12:55.000;1877;17;2;409;2;3;Children;1; 4,99 ;3
316;2005-05-26 23:22:55.000;2550;17;2;559;2;14;Sci-Fi;1; 2,99 ;7
317;2005-05-26 23:23:56.000;2127;17;2;460;2;9;Foreign;1; 4,99 ;3
318;2005-05-26 23:37:39.000;4011;17;2;873;2;3;Children;1; 0,99 ;3
319;2005-05-26 23:52:13.000;1983;18;2;432;2;4;Classics;1; 2,99 ;4
320;2005-05-27 00:09:24.000;4453;18;1;973;1;6;Documentary;1; 4,99 ;3
322;2005-05-27 00:47:35.000;800;18;2;174;2;12;Music;1; 4,99 ;6
323;2005-05-27 00:49:27.000;3560;18;2;778;2;8;Family;1; 4,99 ;3
324;2005-05-27 01:00:04.000;50;18;1;10;1;15;Sports;1; 4,99 ;6
325;2005-05-27 01:09:55.000;1629;18;2;356;2;3;Children;1; 2,99 ;5
326;2005-05-27 01:10:11.000;4559;18;2;995;2;11;Horror;1; 4,99 ;5
327;2005-05-27 01:18:57.000;1922;18;1;417;1;1;Action;1; 0,99 ;5
328;2005-05-27 01:29:31.000;3375;18;1;740;1;11;Horror;1; 2,99 ;5
329;2005-05-27 01:57:14.000;932;18;2;206;2;6;Documentary;1; 0,99 ;6
330;2005-05-27 02:15:30.000;2050;18;1;445;1;4;Classics;1; 2,99 ;5
331;2005-05-27 02:22:26.000;1214;18;1;270;1;13;New;1; 0,99 ;7
332;2005-05-27 02:27:10.000;2141;18;2;463;2;15;Sports;1; 2,99 ;4
333;2005-05-27 02:52:21.000;2784;18;2;611;2;4;Classics;1; 4,99 ;7
334;2005-05-27 03:03:07.000;790;18;1;173;1;7;Drama;1; 4,99 ;7
335;2005-05-27 03:07:10.000;893;18;2;199;2;6;Documentary;1; 2,99 ;4
336;2005-05-27 03:15:23.000;4557;18;2;995;2;11;Horror;1; 4,99 ;5
337;2005-05-27 03:22:30.000;904;18;2;200;2;10;Games;1; 0,99 ;7
338;2005-05-27 03:42:52.000;3376;19;2;741;2;12;Music;1; 0,99 ;7
339;2005-05-27 03:47:18.000;4108;19;2;893;2;14;Sci-Fi;1; 4,99 ;4
340;2005-05-27 03:55:25.000;2575;19;1;563;1;10;Games;1; 4,99 ;6
341;2005-05-27 04:01:42.000;751;19;1;164;1;6;Documentary;1; 0,99 ;4
342;2005-05-27 04:11:04.000;377;19;2;83;2;8;Family;1; 2,99 ;5
343;2005-05-27 04:13:41.000;2076;19;1;450;1;3;Children;1; 2,99 ;5
344;2005-05-27 04:30:22.000;3595;19;1;786;1;3;Children;1; 0,99 ;7
345;2005-05-27 04:32:25.000;3449;19;1;756;1;5;Comedy;1; 2,99 ;7
346;2005-05-27 04:34:41.000;3612;19;1;789;1;9;Foreign;1; 2,99 ;7
347;2005-05-27 04:40:33.000;3921;19;2;856;2;11;Horror;1; 4,99 ;5
348;2005-05-27 04:50:56.000;2440;19;1;532;1;15;Sports;1; 4,99 ;5
349;2005-05-27 04:53:11.000;146;19;2;31;2;8;Family;1; 4,99 ;5
350;2005-05-27 05:01:28.000;4021;19;1;875;1;15;Sports;1; 0,99 ;6
351;2005-05-27 05:39:03.000;2333;19;1;506;1;11;Horror;1; 4,99 ;4
352;2005-05-27 05:48:19.000;1181;19;2;263;2;15;Sports;1; 4,99 ;6
353;2005-05-27 06:03:39.000;674;20;1;147;1;8;Family;1; 0,99 ;5
354;2005-05-27 06:12:26.000;2636;20;2;578;2;4;Classics;1; 4,99 ;4
355;2005-05-27 06:15:33.000;487;20;1;109;1;13;New;1; 0,99 ;3
356;2005-05-27 06:32:30.000;4350;20;2;948;2;13;New;1; 0,99 ;6
357;2005-05-27 06:37:15.000;2651;20;2;581;2;12;Music;1; 0,99 ;4
358;2005-05-27 06:43:59.000;4554;20;2;994;2;13;New;1; 4,99 ;6
359;2005-05-27 06:48:33.000;3221;20;2;707;2;1;Action;1; 2,99 ;5
360;2005-05-27 06:51:14.000;2052;20;2;445;2;4;Classics;1; 2,99 ;5
361;2005-05-27 07:03:28.000;267;20;1;59;1;3;Children;1; 2,99 ;4
362;2005-05-27 07:10:25.000;3719;20;2;813;2;15;Sports;1; 0,99 ;7
363;2005-05-27 07:14:00.000;2038;20;2;443;2;5;Comedy;1; 2,99 ;6
364;2005-05-27 07:20:12.000;2152;20;2;465;2;13;New;1; 4,99 ;4
365;2005-05-27 07:31:20.000;2646;20;1;580;1;13;New;1; 4,99 ;3
366;2005-05-27 07:33:54.000;1238;20;1;274;1;6;Documentary;1; 2,99 ;4
367;2005-05-27 07:37:02.000;4265;20;2;928;2;3;Children;1; 2,99 ;5
368;2005-05-27 07:42:29.000;1931;20;1;420;1;15;Sports;1; 4,99 ;7
369;2005-05-27 07:46:49.000;4366;20;2;952;2;6;Documentary;1; 2,99 ;7
370;2005-05-27 07:49:43.000;2879;20;1;631;1;15;Sports;1; 0,99 ;4
371;2005-05-27 08:08:18.000;1094;20;2;243;2;2;Animation;1; 4,99 ;3
372;2005-05-27 08:13:58.000;3406;20;2;747;2;10;Games;1; 0,99 ;5
373;2005-05-27 08:16:25.000;435;21;2;96;2;13;New;1; 2,99 ;4
374;2005-05-27 08:26:30.000;826;21;1;181;1;16;Travel;1; 2,99 ;7
375;2005-05-27 08:49:21.000;1122;21;1;249;1;4;Classics;1; 0,99 ;7
376;2005-05-27 08:58:15.000;3463;21;1;759;1;13;New;1; 2,99 ;4
377;2005-05-27 09:04:05.000;4380;21;2;957;2;9;Foreign;1; 4,99 ;7
378;2005-05-27 09:23:22.000;3143;21;1;690;1;2;Animation;1; 2,99 ;7
379;2005-05-27 09:25:32.000;2080;21;1;451;1;16;Travel;1; 4,99 ;7
380;2005-05-27 09:34:39.000;4178;21;2;908;2;9;Foreign;1; 4,99 ;3
381;2005-05-27 09:43:25.000;1697;21;2;369;2;14;Sci-Fi;1; 4,99 ;4
382;2005-05-27 10:12:00.000;3635;21;1;793;1;1;Action;1; 2,99 ;6
383;2005-05-27 10:12:20.000;3537;21;2;773;2;15;Sports;1; 2,99 ;6
384;2005-05-27 10:18:20.000;2436;21;2;531;2;9;Foreign;1; 0,99 ;3
385;2005-05-27 10:23:25.000;2431;21;2;531;2;9;Foreign;1; 0,99 ;3
386;2005-05-27 10:26:31.000;3435;21;1;753;1;8;Family;1; 0,99 ;3
387;2005-05-27 10:35:27.000;916;21;1;204;1;7;Drama;1; 0,99 ;4
388;2005-05-27 10:37:27.000;2632;21;1;577;1;15;Sports;1; 0,99 ;4
389;2005-05-27 10:45:41.000;199;21;1;44;1;14;Sci-Fi;1; 4,99 ;5
390;2005-05-27 11:02:26.000;369;21;2;81;2;14;Sci-Fi;1; 4,99 ;6
391;2005-05-27 11:03:55.000;1130;21;2;250;2;1;Action;1; 0,99 ;4
392;2005-05-27 11:14:42.000;3078;21;1;677;1;13;New;1; 0,99 ;6
393;2005-05-27 11:18:25.000;3347;22;2;735;2;3;Children;1; 2,99 ;7
394;2005-05-27 11:26:11.000;1814;22;2;394;2;14;Sci-Fi;1; 2,99 ;7
395;2005-05-27 11:45:49.000;2584;22;2;567;2;9;Foreign;1; 2,99 ;3
396;2005-05-27 11:47:04.000;4022;22;1;876;1;11;Horror;1; 2,99 ;3
397;2005-05-27 12:29:02.000;1239;22;2;274;2;6;Documentary;1; 2,99 ;4
398;2005-05-27 12:44:03.000;3237;22;2;710;2;8;Family;1; 4,99 ;4
399;2005-05-27 12:48:38.000;2934;22;1;644;1;2;Animation;1; 2,99 ;7
400;2005-05-27 12:51:44.000;1159;22;1;256;1;15;Sports;1; 4,99 ;6
401;2005-05-27 12:57:55.000;1072;22;2;239;2;2;Animation;1; 4,99 ;5
402;2005-05-27 13:17:18.000;1789;22;2;388;2;5;Comedy;1; 0,99 ;5
403;2005-05-27 13:28:52.000;532;22;1;117;1;10;Games;1; 4,99 ;6
404;2005-05-27 13:31:51.000;4154;23;2;902;2;15;Sports;1; 4,99 ;6
405;2005-05-27 13:32:39.000;2312;23;2;502;2;5;Comedy;1; 2,99 ;4
406;2005-05-27 13:46:46.000;3329;23;2;732;2;1;Action;1; 0,99 ;5
407;2005-05-27 13:57:38.000;2408;23;1;525;1;4;Classics;1; 0,99 ;4
408;2005-05-27 13:57:39.000;2745;23;2;602;2;14;Sci-Fi;1; 0,99 ;5
409;2005-05-27 14:10:58.000;1311;23;2;289;2;13;New;1; 4,99 ;5
410;2005-05-27 14:11:22.000;1510;23;1;330;1;2;Animation;1; 4,99 ;7
411;2005-05-27 14:14:14.000;1715;23;1;374;1;14;Sci-Fi;1; 0,99 ;3
412;2005-05-27 14:17:23.000;1515;23;2;331;2;10;Games;1; 2,99 ;6
413;2005-05-27 14:45:37.000;3894;23;1;850;1;1;Action;1; 0,99 ;7
414;2005-05-27 14:48:20.000;1454;23;2;319;2;14;Sci-Fi;1; 2,99 ;4
415;2005-05-27 14:51:45.000;485;23;2;109;2;13;New;1; 0,99 ;3
416;2005-05-27 15:02:10.000;3749;23;1;820;1;2;Animation;1; 2,99 ;3
417;2005-05-27 15:07:27.000;3048;23;1;668;1;15;Sports;1; 4,99 ;7
418;2005-05-27 15:13:17.000;171;23;1;37;1;4;Classics;1; 2,99 ;3
419;2005-05-27 15:15:11.000;1814;23;2;394;2;14;Sci-Fi;1; 2,99 ;7
420;2005-05-27 15:19:38.000;137;23;2;27;2;15;Sports;1; 0,99 ;7
421;2005-05-27 15:30:13.000;3940;23;2;859;2;2;Animation;1; 4,99 ;3
422;2005-05-27 15:31:55.000;1596;23;1;350;1;14;Sci-Fi;1; 4,99 ;3
423;2005-05-27 15:32:57.000;2747;23;2;602;2;14;Sci-Fi;1; 0,99 ;5
424;2005-05-27 15:34:01.000;3934;23;2;857;2;5;Comedy;1; 2,99 ;3
425;2005-05-27 15:51:30.000;3814;23;2;835;2;10;Games;1; 2,99 ;6
426;2005-05-27 15:56:57.000;3185;24;2;698;2;6;Documentary;1; 2,99 ;3
427;2005-05-27 16:10:04.000;1986;24;1;433;1;2;Animation;1; 2,99 ;4
428;2005-05-27 16:10:58.000;20;24;1;4;1;11;Horror;1; 2,99 ;5
429;2005-05-27 16:21:26.000;2609;24;1;572;1;14;Sci-Fi;1; 2,99 ;4
430;2005-05-27 16:22:10.000;2373;24;2;518;2;16;Travel;1; 4,99 ;5
431;2005-05-27 16:31:05.000;835;24;1;183;1;8;Family;1; 4,99 ;4
432;2005-05-27 16:40:29.000;1444;24;1;316;1;10;Games;1; 4,99 ;5
433;2005-05-27 16:40:40.000;3564;24;1;778;1;8;Family;1; 4,99 ;3
434;2005-05-27 16:54:27.000;1244;24;2;275;2;11;Horror;1; 0,99 ;3
435;2005-05-27 17:17:09.000;1565;24;2;344;2;3;Children;1; 0,99 ;3
436;2005-05-27 17:21:04.000;4359;24;2;951;2;4;Classics;1; 0,99 ;6
437;2005-05-27 17:47:22.000;2657;24;2;583;2;2;Animation;1; 4,99 ;3
438;2005-05-27 17:52:34.000;3379;24;1;741;1;12;Music;1; 0,99 ;7
439;2005-05-27 17:54:48.000;341;24;2;75;2;16;Travel;1; 4,99 ;6
440;2005-05-27 18:00:35.000;3968;24;1;864;1;3;Children;1; 0,99 ;5
441;2005-05-27 18:11:05.000;2351;24;1;511;1;1;Action;1; 0,99 ;7
442;2005-05-27 18:12:13.000;3091;24;2;679;2;8;Family;1; 2,99 ;6
443;2005-05-27 18:35:20.000;2984;25;1;654;1;10;Games;1; 4,99 ;4
444;2005-05-27 18:39:15.000;14;25;1;3;1;6;Documentary;1; 2,99 ;7
445;2005-05-27 18:42:57.000;1206;25;2;268;2;2;Animation;1; 4,99 ;6
446;2005-05-27 18:48:41.000;3813;25;2;835;2;10;Games;1; 2,99 ;6
447;2005-05-27 18:57:02.000;4106;25;1;893;1;14;Sci-Fi;1; 4,99 ;4
448;2005-05-27 19:03:08.000;3946;25;2;861;2;10;Games;1; 4,99 ;3
449;2005-05-27 19:13:15.000;667;25;2;145;2;8;Family;1; 4,99 ;5
450;2005-05-27 19:18:54.000;1146;25;2;253;2;1;Action;1; 4,99 ;5
451;2005-05-27 19:27:54.000;3134;25;1;689;1;9;Foreign;1; 2,99 ;5
452;2005-05-27 19:30:33.000;3389;25;2;744;2;4;Classics;1; 0,99 ;4
453;2005-05-27 19:31:16.000;944;25;1;209;1;7;Drama;1; 2,99 ;6
454;2005-05-27 19:31:36.000;236;25;1;53;1;8;Family;1; 2,99 ;5
455;2005-05-27 19:43:29.000;614;25;2;133;2;12;Music;1; 4,99 ;7
456;2005-05-27 19:50:06.000;763;25;1;166;1;4;Classics;1; 2,99 ;6
457;2005-05-27 19:52:29.000;3439;25;1;754;1;5;Comedy;1; 2,99 ;6
458;2005-05-27 19:58:36.000;440;25;2;97;2;1;Action;1; 0,99 ;7
459;2005-05-27 20:00:04.000;4095;25;2;892;2;2;Animation;1; 4,99 ;3
460;2005-05-27 20:02:03.000;1499;25;1;328;1;3;Children;1; 2,99 ;7
461;2005-05-27 20:08:55.000;3615;25;1;789;1;9;Foreign;1; 2,99 ;7
462;2005-05-27 20:10:36.000;77;25;2;16;2;9;Foreign;1; 2,99 ;6
463;2005-05-27 20:11:47.000;523;25;2;115;2;1;Action;1; 2,99 ;5
464;2005-05-27 20:42:44.000;2827;25;1;620;1;14;Sci-Fi;1; 2,99 ;5
465;2005-05-27 20:44:36.000;3841;25;2;841;2;15;Sports;1; 2,99 ;5
466;2005-05-27 20:57:07.000;2697;26;2;592;2;12;Music;1; 2,99 ;6
467;2005-05-27 21:10:03.000;1708;26;1;373;1;3;Children;1; 2,99 ;7
468;2005-05-27 21:13:10.000;2921;26;1;641;1;9;Foreign;1; 0,99 ;4
469;2005-05-27 21:14:26.000;2935;26;1;645;1;16;Travel;1; 2,99 ;7
470;2005-05-27 21:17:08.000;814;26;1;177;1;14;Sci-Fi;1; 4,99 ;4
471;2005-05-27 21:32:42.000;2868;26;1;628;1;15;Sports;1; 2,99 ;5
472;2005-05-27 21:36:15.000;3524;26;2;771;2;7;Drama;1; 4,99 ;3
473;2005-05-27 21:36:34.000;1870;26;1;408;1;10;Games;1; 4,99 ;4
474;2005-05-27 22:11:56.000;1253;26;2;277;2;11;Horror;1; 4,99 ;4
475;2005-05-27 22:16:26.000;1339;26;1;295;1;6;Documentary;1; 0,99 ;3
476;2005-05-27 22:31:36.000;787;26;1;172;1;7;Drama;1; 4,99 ;7
477;2005-05-27 22:33:33.000;657;26;1;142;1;6;Documentary;1; 0,99 ;3
478;2005-05-27 22:38:20.000;1198;26;1;266;1;4;Classics;1; 0,99 ;4
479;2005-05-27 22:39:10.000;936;26;1;207;1;9;Foreign;1; 4,99 ;7
480;2005-05-27 22:47:39.000;220;26;1;49;1;14;Sci-Fi;1; 2,99 ;6
481;2005-05-27 22:49:27.000;2436;26;2;531;2;9;Foreign;1; 0,99 ;3
482;2005-05-27 22:53:02.000;3532;26;2;773;2;15;Sports;1; 2,99 ;6
483;2005-05-27 23:00:25.000;4337;26;2;945;2;6;Documentary;1; 0,99 ;5
484;2005-05-27 23:26:45.000;3456;26;2;758;2;7;Drama;1; 2,99 ;5
485;2005-05-27 23:40:52.000;663;26;1;143;1;7;Drama;1; 0,99 ;6
486;2005-05-27 23:51:12.000;4297;26;1;936;1;12;Music;1; 2,99 ;3
487;2005-05-28 00:00:30.000;3389;26;1;744;1;4;Classics;1; 0,99 ;4
488;2005-05-28 00:07:50.000;1568;26;2;344;2;3;Children;1; 0,99 ;3
489;2005-05-28 00:09:12.000;2235;26;1;483;1;10;Games;1; 2,99 ;3
490;2005-05-28 00:09:56.000;3919;27;2;855;2;6;Documentary;1; 0,99 ;7
491;2005-05-28 00:13:35.000;2045;27;1;444;1;5;Comedy;1; 4,99 ;3
492;2005-05-28 00:24:58.000;2598;27;1;571;1;6;Documentary;1; 2,99 ;6
493;2005-05-28 00:34:11.000;4507;27;2;984;2;9;Foreign;1; 2,99 ;3
494;2005-05-28 00:39:31.000;2202;27;2;476;2;8;Family;1; 2,99 ;5
495;2005-05-28 00:40:48.000;4515;27;2;986;2;2;Animation;1; 2,99 ;6
496;2005-05-28 00:43:41.000;3046;27;2;668;2;15;Sports;1; 4,99 ;7
497;2005-05-28 00:54:39.000;2919;27;1;641;1;9;Foreign;1; 0,99 ;4
498;2005-05-28 01:01:21.000;2523;27;1;554;1;4;Classics;1; 2,99 ;6
499;2005-05-28 01:05:07.000;1264;27;2;280;2;3;Children;1; 0,99 ;7
500;2005-05-28 01:05:25.000;1085;27;2;242;2;5;Comedy;1; 0,99 ;4
501;2005-05-28 01:09:36.000;2879;27;2;631;2;15;Sports;1; 0,99 ;4
502;2005-05-28 01:34:43.000;1172;27;1;260;1;15;Sports;1; 4,99 ;3
503;2005-05-28 01:35:25.000;3415;27;1;748;1;1;Action;1; 0,99 ;4
504;2005-05-28 02:05:34.000;3969;27;2;865;2;2;Animation;1; 4,99 ;3
505;2005-05-28 02:06:37.000;172;27;2;37;2;4;Classics;1; 2,99 ;3
506;2005-05-28 02:09:19.000;1263;27;1;280;1;3;Children;1; 0,99 ;7
507;2005-05-28 02:31:19.000;3640;27;1;795;1;8;Family;1; 0,99 ;7
508;2005-05-28 02:40:50.000;1725;27;2;376;2;9;Foreign;1; 0,99 ;4
509;2005-05-28 02:51:12.000;339;27;2;75;2;16;Travel;1; 4,99 ;6
510;2005-05-28 02:52:14.000;4408;27;2;963;2;2;Animation;1; 0,99 ;5
511;2005-05-28 03:04:04.000;889;27;2;199;2;6;Documentary;1; 2,99 ;4
512;2005-05-28 03:07:50.000;3862;27;1;845;1;9;Foreign;1; 4,99 ;7
513;2005-05-28 03:08:10.000;434;28;1;96;1;13;New;1; 2,99 ;4
514;2005-05-28 03:09:28.000;3604;28;1;788;1;6;Documentary;1; 2,99 ;5
515;2005-05-28 03:10:10.000;3841;28;1;841;1;15;Sports;1; 2,99 ;5
516;2005-05-28 03:11:47.000;1188;28;2;265;2;5;Comedy;1; 4,99 ;5
517;2005-05-28 03:17:57.000;4339;28;1;945;1;6;Documentary;1; 0,99 ;5
518;2005-05-28 03:18:02.000;2889;28;2;634;2;8;Family;1; 0,99 ;6
519;2005-05-28 03:22:33.000;237;28;2;54;2;12;Music;1; 0,99 ;5
520;2005-05-28 03:27:37.000;4495;28;2;981;2;16;Travel;1; 0,99 ;7
521;2005-05-28 03:32:22.000;2291;28;1;496;1;16;Travel;1; 0,99 ;3
522;2005-05-28 03:33:20.000;2766;28;1;608;1;3;Children;1; 2,99 ;6
523;2005-05-28 03:53:26.000;919;28;1;204;1;7;Drama;1; 0,99 ;4
524;2005-05-28 03:57:28.000;2993;28;2;656;2;16;Travel;1; 0,99 ;3
525;2005-05-28 04:25:33.000;3792;28;2;830;2;11;Horror;1; 0,99 ;7
526;2005-05-28 04:27:37.000;978;28;2;218;2;7;Drama;1; 0,99 ;7
527;2005-05-28 04:28:38.000;338;28;1;74;1;12;Music;1; 4,99 ;4
528;2005-05-28 04:30:05.000;2343;28;2;510;2;2;Animation;1; 4,99 ;6
529;2005-05-28 04:34:17.000;4392;28;1;960;1;6;Documentary;1; 2,99 ;5
530;2005-05-28 05:13:01.000;2383;28;2;520;2;14;Sci-Fi;1; 2,99 ;7
531;2005-05-28 05:23:38.000;1223;28;1;271;1;1;Action;1; 4,99 ;5
532;2005-05-28 05:36:58.000;4158;28;2;902;2;15;Sports;1; 4,99 ;6
533;2005-05-28 06:14:46.000;738;28;2;162;2;1;Action;1; 2,99 ;4
534;2005-05-28 06:15:25.000;528;28;2;116;2;4;Classics;1; 2,99 ;4
535;2005-05-28 06:16:32.000;1337;29;2;295;2;6;Documentary;1; 0,99 ;3
536;2005-05-28 06:17:33.000;1649;29;1;360;1;1;Action;1; 0,99 ;4
537;2005-05-28 06:20:55.000;2487;29;1;545;1;9;Foreign;1; 0,99 ;4
538;2005-05-28 06:21:05.000;1623;29;2;354;2;3;Children;1; 4,99 ;6
539;2005-05-28 06:26:16.000;4550;29;1;993;1;3;Children;1; 2,99 ;6
540;2005-05-28 06:40:25.000;4572;29;2;999;2;3;Children;1; 2,99 ;5
541;2005-05-28 06:41:58.000;109;29;1;22;1;13;New;1; 2,99 ;6
542;2005-05-28 06:42:13.000;2830;29;1;621;1;8;Family;1; 2,99 ;5
543;2005-05-28 06:43:34.000;3122;29;1;686;1;13;New;1; 4,99 ;5
544;2005-05-28 07:03:00.000;91;29;1;18;1;2;Animation;1; 0,99 ;6
545;2005-05-28 07:10:20.000;561;29;2;122;2;11;Horror;1; 0,99 ;7
546;2005-05-28 07:16:25.000;3093;29;2;680;2;5;Comedy;1; 4,99 ;4
547;2005-05-28 07:24:28.000;1265;29;1;280;1;3;Children;1; 0,99 ;7
548;2005-05-28 07:34:56.000;1904;29;2;414;2;9;Foreign;1; 2,99 ;3
549;2005-05-28 07:35:37.000;2382;29;2;519;2;15;Sports;1; 2,99 ;3
550;2005-05-28 07:39:16.000;2992;29;1;656;1;16;Travel;1; 0,99 ;3
551;2005-05-28 07:44:18.000;2167;29;1;468;1;3;Children;1; 2,99 ;5
552;2005-05-28 07:53:38.000;2797;29;2;614;2;10;Games;1; 4,99 ;5
553;2005-05-28 08:14:44.000;2100;29;2;456;2;2;Animation;1; 4,99 ;6
554;2005-05-28 08:23:16.000;624;29;1;135;1;15;Sports;1; 2,99 ;3
555;2005-05-28 08:31:14.000;859;29;2;189;2;10;Games;1; 0,99 ;3
556;2005-05-28 08:31:36.000;3185;29;2;698;2;6;Documentary;1; 2,99 ;3
557;2005-05-28 08:36:22.000;3884;30;2;849;2;2;Animation;1; 0,99 ;6
558;2005-05-28 08:38:43.000;680;30;1;149;1;3;Children;1; 0,99 ;7
559;2005-05-28 08:39:02.000;1655;30;1;361;1;15;Sports;1; 2,99 ;5
560;2005-05-28 08:53:02.000;1264;30;1;280;1;3;Children;1; 0,99 ;7
561;2005-05-28 08:54:06.000;1853;30;1;403;1;7;Drama;1; 4,99 ;5
562;2005-05-28 09:01:21.000;263;30;2;58;2;6;Documentary;1; 2,99 ;6
563;2005-05-28 09:10:49.000;1962;30;2;428;2;8;Family;1; 2,99 ;6
564;2005-05-28 09:12:09.000;4531;30;2;989;2;16;Travel;1; 4,99 ;4
565;2005-05-28 09:26:31.000;4229;30;1;919;1;10;Games;1; 4,99 ;3
566;2005-05-28 09:51:39.000;4336;30;2;945;2;6;Documentary;1; 0,99 ;5
567;2005-05-28 09:56:20.000;4577;30;1;1000;1;5;Comedy;1; 4,99 ;3
568;2005-05-28 09:57:36.000;4334;30;2;945;2;6;Documentary;1; 0,99 ;5
569;2005-05-28 10:12:41.000;1656;30;2;361;2;15;Sports;1; 2,99 ;5
570;2005-05-28 10:15:04.000;2399;30;2;524;2;5;Comedy;1; 0,99 ;6
571;2005-05-28 10:17:41.000;3250;30;1;715;1;8;Family;1; 4,99 ;3
572;2005-05-28 10:30:13.000;2633;30;1;578;1;4;Classics;1; 4,99 ;4
573;2005-05-28 10:35:23.000;1225;30;1;271;1;1;Action;1; 4,99 ;5
574;2005-05-28 10:44:28.000;2187;30;2;473;2;7;Drama;1; 2,99 ;5
575;2005-05-28 10:56:09.000;3199;30;2;702;2;11;Horror;1; 2,99 ;4
576;2005-05-28 10:56:10.000;3616;30;1;790;1;7;Drama;1; 0,99 ;6
577;2005-05-28 11:09:14.000;1260;30;2;280;2;3;Children;1; 0,99 ;7
578;2005-05-28 11:15:48.000;1085;30;1;242;1;5;Comedy;1; 0,99 ;4
579;2005-05-28 11:19:23.000;2549;30;1;559;1;14;Sci-Fi;1; 2,99 ;7
580;2005-05-28 11:19:53.000;2850;30;2;625;2;14;Sci-Fi;1; 0,99 ;3
581;2005-05-28 11:20:29.000;2253;31;1;487;1;4;Classics;1; 4,99 ;6
582;2005-05-28 11:33:46.000;513;31;1;114;1;14;Sci-Fi;1; 0,99 ;3
583;2005-05-28 11:48:55.000;3063;31;2;673;2;12;Music;1; 0,99 ;3
584;2005-05-28 11:49:00.000;638;31;2;139;2;8;Family;1; 4,99 ;7
585;2005-05-28 11:50:45.000;1986;31;2;433;2;2;Animation;1; 2,99 ;4
586;2005-05-28 12:03:00.000;184;31;1;40;1;6;Documentary;1; 0,99 ;4
587;2005-05-28 12:05:33.000;4166;31;1;906;1;5;Comedy;1; 0,99 ;4
588;2005-05-28 12:08:37.000;1620;31;2;354;2;3;Children;1; 4,99 ;6
589;2005-05-28 12:27:50.000;2184;31;1;471;1;4;Classics;1; 2,99 ;7
590;2005-05-28 13:06:50.000;1758;31;2;382;2;10;Games;1; 0,99 ;3
591;2005-05-28 13:11:04.000;2964;31;1;650;1;6;Documentary;1; 0,99 ;3
592;2005-05-28 13:21:08.000;3679;31;1;805;1;2;Animation;1; 4,99 ;5
593;2005-05-28 13:33:23.000;2510;31;2;551;2;13;New;1; 4,99 ;3
594;2005-05-28 13:41:56.000;273;31;1;61;1;7;Drama;1; 4,99 ;5
595;2005-05-28 13:59:54.000;2021;31;2;439;2;7;Drama;1; 4,99 ;4
596;2005-05-28 14:00:03.000;672;31;1;147;1;8;Family;1; 0,99 ;5
597;2005-05-28 14:01:02.000;1543;31;1;338;1;14;Sci-Fi;1; 4,99 ;6
598;2005-05-28 14:04:50.000;2024;31;2;440;2;9;Foreign;1; 0,99 ;6
599;2005-05-28 14:05:57.000;1418;31;2;311;2;9;Foreign;1; 0,99 ;4
600;2005-05-28 14:08:19.000;1899;31;2;414;2;9;Foreign;1; 2,99 ;3
601;2005-05-28 14:08:22.000;845;31;2;185;2;9;Foreign;1; 2,99 ;3
602;2005-05-28 14:15:54.000;850;31;1;186;1;7;Drama;1; 0,99 ;6
603;2005-05-28 14:27:51.000;1510;32;1;330;1;2;Animation;1; 4,99 ;7
604;2005-05-28 14:37:07.000;1602;32;2;350;2;14;Sci-Fi;1; 4,99 ;3
605;2005-05-28 14:39:10.000;2345;32;1;510;1;2;Animation;1; 4,99 ;6
606;2005-05-28 14:48:39.000;3591;32;2;785;2;16;Travel;1; 4,99 ;6
607;2005-05-28 15:02:41.000;1644;32;1;358;1;4;Classics;1; 0,99 ;5
608;2005-05-28 15:03:44.000;3071;32;1;676;1;15;Sports;1; 4,99 ;7
609;2005-05-28 15:04:02.000;343;32;1;76;1;12;Music;1; 0,99 ;4
610;2005-05-28 15:15:25.000;2447;32;2;534;2;8;Family;1; 0,99 ;5
611;2005-05-28 15:18:18.000;1801;32;1;391;1;8;Family;1; 2,99 ;6
612;2005-05-28 15:24:54.000;1060;32;1;235;1;14;Sci-Fi;1; 2,99 ;6
613;2005-05-28 15:27:22.000;414;32;1;91;1;4;Classics;1; 0,99 ;5
614;2005-05-28 15:33:28.000;2847;32;2;624;2;10;Games;1; 4,99 ;3
615;2005-05-28 15:35:52.000;2871;32;2;629;2;6;Documentary;1; 0,99 ;7
616;2005-05-28 15:45:39.000;2627;32;2;576;2;6;Documentary;1; 2,99 ;7
617;2005-05-28 15:49:14.000;2212;32;1;478;1;5;Comedy;1; 2,99 ;4
618;2005-05-28 15:50:07.000;2413;32;2;526;2;16;Travel;1; 2,99 ;7
619;2005-05-28 15:52:26.000;785;32;2;172;2;7;Drama;1; 4,99 ;7
620;2005-05-28 15:54:45.000;1569;32;1;344;1;3;Children;1; 0,99 ;3
621;2005-05-28 15:58:12.000;24;32;1;5;1;8;Family;1; 2,99 ;6
622;2005-05-28 15:58:22.000;581;32;2;127;2;5;Comedy;1; 4,99 ;5
